alignment,beat,contributory_cause,device_condition,dooring,dow,first_crash_type,hit_and_run,hour,injuries_fatal,injuries_incapacitating,injuries_no_indication,injuries_non_incapacitating,injuries_reported_not_evident,intersection_related,lane_count,latitude,lighting_condition,longitude,month,most_severe_injury,num_units,posted_speed_limit,road_defect,roadway_surface_cond,street,traffic_control_device,trafficway_type,weather_condition,work_zone,year,i
straight_and_level,623,unable_to_determine,no_controls,0,2,turning,0,18,0,0,2,0,0,0,2,41.758250807,daylight,-87.617797673,8,no_indication_of_injury,2,30,no_defects,dry,E 75TH ST,no_controls,alley,clear,0,2018,137187
straight_and_level,613,"operating_vehicle_in_erratic,_reckless,_careless,_negligent_or_aggressive_manner",no_controls,0,5,parked_motor_vehicle,1,0,0,0,4,0,0,0,1,41.745033528,"darkness,_lighted_road",-87.64616435,8,no_indication_of_injury,2,30,no_defects,dry,W 82ND ST,no_controls,one-way,clear,0,2018,149594
straight_and_level,1432,failing_to_yield_right-of-way,functioning_properly,0,1,turning,0,17,0,0,1,1,0,1,5,41.929151471,daylight,-87.686835589,8,nonincapacitating_injury,2,35,no_defects,dry,W LOGAN BLVD,traffic_signal,center_turn_lane,rain,0,2018,147235
straight_and_level,1121,unable_to_determine,no_controls,0,4,fixed_object,1,6,0,0,1,0,0,0,1,41.890890005,unknown,-87.715105733,8,no_indication_of_injury,1,15,no_defects,dry,N DRAKE AVE,no_controls,alley,clear,0,2018,134006
straight_and_level,2533,improper_backing,functioning_properly,0,5,parked_motor_vehicle,0,19,0,0,2,0,0,0,2,41.907690795,dusk,-87.74617733,8,no_indication_of_injury,2,30,no_defects,dry,W LE MOYNE ST,traffic_signal,not_divided,cloudy/overcast,0,2018,149411
straight_and_level,412,unable_to_determine,unknown,0,4,rear_end,0,17,0,0,3,0,0,0,2,41.737045695,daylight,-87.568730009,8,no_indication_of_injury,3,30,unknown,dry,E 87TH ST,unknown,not_divided,clear,0,2018,148815
straight_on_hillcrest,725,following_too_closely,no_controls,0,2,rear_end,1,9,0,0,2,0,0,0,1,41.777048552,daylight,-87.668885626,8,no_indication_of_injury,2,20,other,dry,S WOOD ST,no_controls,one-way,clear,0,2018,131226
straight_and_level,2022,failing_to_yield_right-of-way,no_controls,0,1,turning,0,20,0,0,2,0,0,0,2,41.985479188,darkness,-87.659978842,8,no_indication_of_injury,2,30,no_defects,wet,N BROADWAY,no_controls,divided_-_w/median_(not_raised),rain,0,2018,142181
straight_and_level,113,failing_to_yield_right-of-way,no_controls,0,3,sideswipe_same_direction,0,9,0,0,2,0,0,0,2,41.879429673,daylight,-87.625270913,8,no_indication_of_injury,2,30,no_defects,dry,E ADAMS ST,no_controls,one-way,clear,0,2018,149209
straight_and_level,1522,improper_overtaking/passing,no_controls,0,6,sideswipe_same_direction,1,6,0,0,2,0,0,0,2,41.875795718,daylight,-87.75504255,8,no_indication_of_injury,2,30,no_defects,dry,S LARAMIE AVE,no_controls,not_divided,clear,0,2018,135055
straight_and_level,1824,unable_to_determine,unknown,0,3,rear_end,0,16,0,0,3,0,0,0,3,41.90959743,unknown,-87.626312214,8,no_indication_of_injury,2,35,unknown,unknown,N LAKE SHORE DR,unknown,divided_-_w/median_barrier,unknown,0,2018,133166
straight_and_level,1712,failing_to_yield_right-of-way,no_controls,0,2,angle,0,13,0,0,2,0,0,0,1,41.976554009,daylight,-87.710985128,8,no_indication_of_injury,2,25,no_defects,dry,N SPAULDING AVE,no_controls,one-way,clear,0,2018,131729
straight_and_level,1412,failing_to_yield_right-of-way,functioning_properly,0,2,sideswipe_same_direction,0,10,0,0,2,0,0,0,2,41.929707204,daylight,-87.708684446,8,no_indication_of_injury,2,30,no_defects,dry,N MILWAUKEE AVE,traffic_signal,not_divided,clear,0,2018,137670
straight_and_level,1923,failing_to_yield_right-of-way,functioning_properly,0,4,angle,0,20,0,0,3,0,0,1,2,41.94907623,darkness,-87.659274741,8,no_indication_of_injury,2,30,unknown,wet,W WAVELAND AVE,stop_sign/flasher,not_divided,rain,0,2018,134074
straight_and_level,523,following_too_closely,functioning_properly,0,2,rear_end,0,14,0,0,1,0,1,0,2,41.667987191,daylight,-87.622452468,8,"reported,_not_evident",2,30,no_defects,dry,S STATE ST,stop_sign/flasher,not_divided,clear,0,2018,133301
straight_and_level,1912,improper_backing,functioning_properly,0,4,turning,0,8,0,0,2,0,0,1,1,41.955977503,daylight,-87.67369338,8,no_indication_of_injury,2,30,no_defects,dry,N RAVENSWOOD AVE,stop_sign/flasher,divided_-_w/median_barrier,clear,0,2018,143642
straight_and_level,832,improper_overtaking/passing,no_controls,0,5,sideswipe_opposite_direction,1,16,0,0,2,0,0,0,4,41.768932652,daylight,-87.683214095,8,no_indication_of_injury,2,30,shoulder_defect,dry,S WESTERN AVE,no_controls,not_divided,clear,0,2018,145762
straight_and_level,834,disregarding_traffic_signals,unknown,0,6,turning,0,13,0,0,1,1,0,1,6,41.741803599,dawn,-87.740953582,8,nonincapacitating_injury,2,30,unknown,dry,S CICERO AVE,traffic_signal,not_divided,clear,0,2018,141108
straight_and_level,1834,failing_to_yield_right-of-way,functioning_properly,0,3,angle,0,22,0,0,2,0,0,1,2,41.894806174,"darkness,_lighted_road",-87.625736107,8,no_indication_of_injury,2,30,no_defects,dry,E HURON ST,stop_sign/flasher,one-way,clear,0,2018,132117
straight_and_level,1834,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,1,rear_end,0,15,0,0,7,0,0,0,3,41.890998155,daylight,-87.614287373,8,no_indication_of_injury,2,30,no_defects,dry,E ILLINOIS ST,traffic_signal,one-way,clear,0,2018,128355
straight_and_level,323,unable_to_determine,no_controls,0,0,fixed_object,0,3,0,0,2,0,0,0,2,41.758720013,"darkness,_lighted_road",-87.624624544,8,no_indication_of_injury,1,30,no_defects,dry,S STATE ST,no_controls,one-way,clear,0,2018,140753
straight_and_level,2031,unable_to_determine,no_controls,0,2,parked_motor_vehicle,0,14,0,0,1,0,0,0,1,41.968803568,daylight,-87.693657167,8,no_indication_of_injury,2,30,no_defects,dry,N ROCKWELL ST,no_controls,one-way,clear,0,2018,147243
"curve,_level",2433,unable_to_determine,functioning_properly,0,4,rear_end,0,7,0,0,2,0,0,1,2,41.990722633,daylight,-87.672288604,8,no_indication_of_injury,2,30,no_defects,dry,N RIDGE AVE,traffic_signal,not_divided,clear,0,2018,136936
straight_and_level,1915,improper_backing,no_controls,0,0,parked_motor_vehicle,0,21,0,0,1,0,0,0,2,41.956608342,"darkness,_lighted_road",-87.652015529,8,no_indication_of_injury,2,25,no_defects,dry,N BROADWAY,no_controls,not_divided,clear,0,2018,136293
straight_and_level,1914,unable_to_determine,no_controls,0,5,fixed_object,0,15,0,0,2,0,0,0,2,41.965372111,daylight,-87.649355849,8,no_indication_of_injury,1,30,no_defects,dry,W WILSON AVE,no_controls,not_divided,clear,0,2018,139209
straight_and_level,1114,unable_to_determine,no_controls,0,6,sideswipe_same_direction,0,3,0,0,1,2,0,0,2,41.88572598,"darkness,_lighted_road",-87.725957262,8,nonincapacitating_injury,2,30,no_defects,dry,N PULASKI RD,no_controls,not_divided,clear,0,2018,139938
straight_and_level,1831,following_too_closely,no_controls,0,6,rear_end,0,19,0,0,2,0,0,0,4,41.888301227,daylight,-87.629406692,8,no_indication_of_injury,2,30,no_defects,dry,N DEARBORN ST,no_controls,divided_-_w/median_(not_raised),clear,0,2018,141447
straight_and_level,1233,road_construction/maintenance,no_controls,0,3,angle,0,10,0,0,1,1,0,0,2,41.861417857,daylight,-87.666388256,8,nonincapacitating_injury,2,35,no_defects,dry,S ASHLAND AVE,no_controls,center_turn_lane,clear,0,2018,142674
straight_and_level,614,failing_to_yield_right-of-way,no_controls,0,5,rear_end,0,14,0,0,2,0,0,0,2,41.743143475,daylight,-87.666166487,8,no_indication_of_injury,2,25,no_defects,dry,W 83RD ST,yield,divided_-_w/median_(not_raised),clear,0,2018,144091
straight_and_level,1214,improper_overtaking/passing,functioning_properly,0,5,sideswipe_same_direction,1,19,0,0,2,0,0,0,4,41.893902075,dusk,-87.656463286,8,no_indication_of_injury,2,30,unknown,dry,N OGDEN AVE,lane_use_marking,divided_-_w/median_barrier,clear,0,2018,139281
straight_and_level,815,following_too_closely,no_controls,0,3,rear_end,1,20,0,0,2,0,0,0,2,41.79330455,"darkness,_lighted_road",-87.724329339,8,no_indication_of_injury,2,30,no_defects,dry,W 55TH ST,no_controls,not_divided,clear,0,2018,147606
straight_and_level,1021,unable_to_determine,no_controls,0,5,sideswipe_same_direction,0,16,0,0,4,0,0,0,4,41.866235764,daylight,-87.710813517,8,no_indication_of_injury,3,35,no_defects,dry,W ROOSEVELT RD,no_controls,not_divided,clear,0,2018,134055
straight_and_level,933,unable_to_determine,functioning_properly,0,6,parked_motor_vehicle,1,0,0,0,1,0,0,0,1,41.806735978,darkness,-87.660116381,8,no_indication_of_injury,2,30,unknown,unknown,W 48TH ST,stop_sign/flasher,one-way,unknown,0,2018,135414
straight_on_grade,932,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,2,0,0,1,0,0,0,3,41.799248473,"darkness,_lighted_road",-87.670658172,8,no_indication_of_injury,3,30,no_defects,dry,S HONORE ST,no_controls,one-way,clear,0,2018,135523
straight_and_level,1814,improper_lane_usage,no_controls,0,0,sideswipe_same_direction,0,12,0,0,5,0,0,0,8,41.911224556,daylight,-87.626482572,8,no_indication_of_injury,2,45,unknown,unknown,N LAKE SHORE DR,no_controls,divided_-_w/median_barrier,clear,0,2018,140429
straight_and_level,2211,not_applicable,functioning_properly,0,0,angle,0,15,0,0,1,2,0,0,3,41.691718841,daylight,-87.700686915,8,nonincapacitating_injury,2,30,no_defects,dry,S KEDZIE AVE,traffic_signal,other,clear,0,2018,131703
straight_and_level,131,unable_to_determine,no_controls,0,3,parked_motor_vehicle,1,10,0,0,1,0,0,0,0,41.859629677,daylight,-87.630124899,8,no_indication_of_injury,2,0,no_defects,dry,S CLARK ST,no_controls,parking_lot,unknown,0,2018,150951
straight_and_level,213,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,0,fixed_object,0,17,0,0,1,0,0,0,2,41.830782181,daylight,-87.626790176,8,no_indication_of_injury,1,30,no_defects,dry,S STATE ST,traffic_signal,not_divided,clear,0,2018,135419
straight_and_level,831,unable_to_determine,no_controls,0,5,parked_motor_vehicle,0,14,0,0,2,1,0,0,1,41.76585146,daylight,-87.71000604,8,nonincapacitating_injury,2,25,no_defects,dry,W REDFIELD DR,no_controls,one-way,clear,0,2018,135466
straight_and_level,1832,failing_to_yield_right-of-way,functioning_properly,0,6,angle,0,2,0,0,6,0,0,0,2,41.899312059,"darkness,_lighted_road",-87.632644112,8,no_indication_of_injury,2,35,no_defects,dry,N LA SALLE DR,stop_sign/flasher,divided_-_w/median_barrier,clear,0,2018,29744
straight_and_level,613,failing_to_reduce_speed_to_avoid_crash,no_controls,0,5,parked_motor_vehicle,1,21,0,0,1,0,0,0,1,41.743102369,"darkness,_lighted_road",-87.654899401,8,no_indication_of_injury,2,25,no_defects,dry,S ELIZABETH ST,no_controls,one-way,clear,0,2018,134393
straight_and_level,132,failing_to_yield_right-of-way,no_controls,0,1,rear_end,0,10,0,0,2,0,0,0,2,41.865906762,daylight,-87.62327012,8,no_indication_of_injury,2,30,shoulder_defect,dry,E 13TH ST,no_controls,not_divided,clear,0,2018,146653
straight_and_level,2534,unable_to_determine,functioning_properly,0,6,angle,0,16,0,0,2,0,0,1,2,41.904373682,daylight,-87.736045901,8,no_indication_of_injury,2,30,no_defects,dry,N KOSTNER AVE,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2018,139981
straight_and_level,1123,unable_to_determine,no_controls,0,4,rear_end,0,15,0,0,2,0,0,0,2,41.877371926,daylight,-87.712000031,8,no_indication_of_injury,2,35,no_defects,dry,W JACKSON BLVD,no_controls,divided_-_w/median_(not_raised),clear,0,2018,149317
straight_and_level,1414,following_too_closely,functioning_properly,0,2,rear_end,1,22,0,0,2,0,0,0,2,41.922631912,"darkness,_lighted_road",-87.697499973,8,no_indication_of_injury,2,30,no_defects,dry,N CALIFORNIA AVE,traffic_signal,not_divided,clear,0,2018,139249
straight_and_level,715,failing_to_reduce_speed_to_avoid_crash,unknown,0,3,parked_motor_vehicle,1,18,0,0,1,0,0,0,1,41.788682055,daylight,-87.671875398,8,no_indication_of_injury,2,35,no_defects,dry,S WOLCOTT AVE,unknown,not_divided,clear,0,2018,144090
straight_and_level,1413,unable_to_determine,no_controls,0,4,turning,0,15,0,0,0,1,1,0,2,41.924728984,daylight,-87.715753357,8,nonincapacitating_injury,2,30,no_defects,dry,W FULLERTON AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2018,138508
straight_and_level,132,improper_overtaking/passing,no_controls,0,6,sideswipe_same_direction,1,19,0,0,2,0,0,0,2,41.860263441,"darkness,_lighted_road",-87.614102889,8,no_indication_of_injury,2,25,no_defects,dry,E WALDRON DR,no_controls,ramp,clear,0,2018,134725
straight_and_level,1032,unable_to_determine,no_controls,0,6,rear_end,1,11,0,0,3,0,0,0,2,41.844248176,daylight,-87.716710724,8,no_indication_of_injury,2,35,unknown,dry,W 26TH ST,no_controls,not_divided,clear,0,2018,135051
straight_and_level,2211,improper_overtaking/passing,functioning_properly,0,5,sideswipe_same_direction,0,13,0,0,7,0,0,1,2,41.706486062,daylight,-87.681684297,8,no_indication_of_injury,2,30,no_defects,dry,W 103RD ST,traffic_signal,center_turn_lane,clear,0,2018,150256
straight_and_level,623,improper_lane_usage,no_controls,0,1,parked_motor_vehicle,0,0,0,0,1,0,0,0,2,41.750990075,"darkness,_lighted_road",-87.628595265,8,no_indication_of_injury,2,30,no_defects,dry,W 79TH ST,no_controls,not_divided,clear,0,2018,145768
straight_and_level,1623,equipment_-_vehicle_condition,no_controls,0,3,other_object,0,14,0,0,0,2,0,0,2,41.967924132,daylight,-87.757174443,8,nonincapacitating_injury,1,30,no_defects,dry,N AVONDALE AVE,no_controls,not_divided,clear,0,2018,132136
straight_and_level,2022,unable_to_determine,no_controls,0,0,rear_end,0,14,0,0,5,0,0,0,4,41.985575712,daylight,-87.659062929,8,no_indication_of_injury,3,30,no_defects,dry,W HOLLYWOOD AVE,no_controls,not_divided,clear,0,2018,140405
straight_and_level,813,not_applicable,functioning_properly,0,3,rear_end,0,9,0,0,2,0,0,0,4,41.778538071,daylight,-87.742355878,8,no_indication_of_injury,2,30,no_defects,dry,W 63RD ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2018,147831
straight_and_level,1223,"operating_vehicle_in_erratic,_reckless,_careless,_negligent_or_aggressive_manner",no_controls,0,0,pedestrian,1,18,0,0,1,0,1,0,2,41.882975961,daylight,-87.68038564,8,"reported,_not_evident",2,30,no_defects,dry,W WASHINGTON BLVD,no_controls,one-way,clear,0,2018,85220
straight_and_level,131,following_too_closely,no_controls,0,5,rear_end,0,11,0,0,2,5,0,0,4,41.865565491,daylight,-87.630234486,8,nonincapacitating_injury,2,30,unknown,dry,S CLARK ST,no_controls,not_divided,clear,0,2018,144947
straight_and_level,1132,unable_to_determine,no_controls,0,0,rear_end,1,0,0,1,1,0,0,0,2,41.874500214,unknown,-87.723208573,8,incapacitating_injury,2,35,unknown,unknown,W CONGRESS PKWY,no_controls,one-way,clear,0,2018,145652
straight_and_level,233,following_too_closely,functioning_properly,0,5,rear_end,1,13,0,0,2,0,0,0,4,41.795075207,daylight,-87.606096609,8,no_indication_of_injury,2,30,no_defects,dry,E 55TH ST,traffic_signal,not_divided,clear,0,2018,122587
straight_and_level,633,unable_to_determine,no_controls,0,3,parked_motor_vehicle,0,9,0,0,1,0,0,0,1,41.727401779,daylight,-87.605812152,8,no_indication_of_injury,2,30,unknown,dry,E 92ND ST,no_controls,one-way,clear,0,2018,132900
straight_and_level,414,following_too_closely,functioning_properly,0,1,rear_end,1,2,0,0,2,0,0,0,2,41.7569669,"darkness,_lighted_road",-87.576247624,8,no_indication_of_injury,2,35,no_defects,dry,S JEFFERY BLVD,traffic_signal,not_divided,clear,0,2018,138399
straight_and_level,1922,not_applicable,functioning_properly,0,3,rear_end,0,2,0,0,2,0,0,0,6,41.954202044,"darkness,_lighted_road",-87.668898625,8,no_indication_of_injury,2,30,no_defects,dry,N ASHLAND AVE,traffic_signal,not_divided,clear,0,2018,138409
straight_and_level,2533,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,14,0,0,1,0,0,0,1,41.908114414,daylight,-87.751150664,8,no_indication_of_injury,2,25,no_defects,dry,N LAVERGNE AVE,no_controls,one-way,clear,0,2018,141102
straight_and_level,2222,unable_to_determine,no_controls,0,4,parked_motor_vehicle,1,18,0,0,1,0,0,0,2,41.732801357,daylight,-87.65339682,8,no_indication_of_injury,2,30,no_defects,dry,S RACINE AVE,no_controls,not_divided,clear,0,2018,134106
straight_and_level,122,not_applicable,no_controls,0,1,sideswipe_same_direction,0,15,0,0,3,0,0,0,3,41.879498901,daylight,-87.63346319,8,no_indication_of_injury,2,30,no_defects,dry,W ADAMS ST,no_controls,one-way,cloudy/overcast,0,2018,121372
straight_and_level,835,following_too_closely,no_controls,0,5,rear_end,0,13,0,0,2,0,0,0,2,41.750043729,daylight,-87.679332609,8,no_indication_of_injury,2,35,other,dry,W 79TH ST,no_controls,not_divided,clear,0,2018,149415
straight_and_level,1814,unable_to_determine,functioning_properly,0,5,sideswipe_same_direction,0,16,0,0,5,0,0,0,4,41.915087539,daylight,-87.63419398,8,no_indication_of_injury,2,0,no_defects,dry,N CLARK ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2018,139923
straight_and_level,1711,failing_to_yield_right-of-way,functioning_properly,0,0,pedalcyclist,1,9,0,0,1,1,0,1,2,41.990249383,daylight,-87.7111424,8,nonincapacitating_injury,2,30,no_defects,dry,N JERSEY AVE,traffic_signal,not_divided,clear,0,2018,135403
straight_and_level,1613,exceeding_authorized_speed_limit,no_controls,0,4,parked_motor_vehicle,0,6,0,0,0,1,0,0,2,41.975509516,daylight,-87.791821344,8,nonincapacitating_injury,2,30,no_defects,dry,W FOSTER AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2018,138509
straight_and_level,1624,"evasive_action_due_to_animal,_object,_nonmotorist",no_controls,0,2,pedestrian,0,16,0,0,1,1,0,0,2,41.959749125,daylight,-87.786651181,8,nonincapacitating_injury,2,30,no_defects,dry,N NARRAGANSETT AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2018,147209
straight_and_level,2413,failing_to_yield_right-of-way,functioning_properly,0,0,pedalcyclist,0,12,0,0,1,1,0,1,2,41.997450049,daylight,-87.699699786,8,nonincapacitating_injury,2,25,no_defects,dry,W DEVON AVE,traffic_signal,not_divided,clear,0,2018,140748
straight_and_level,1235,failing_to_yield_right-of-way,no_controls,0,5,turning,0,16,0,0,4,0,0,0,4,41.852602626,daylight,-87.656327186,8,no_indication_of_injury,2,25,no_defects,dry,W CERMAK RD,no_controls,not_divided,clear,0,2018,149382
straight_and_level,432,driving_skills/knowledge/experience,unknown,0,2,angle,0,0,0,0,2,0,0,1,2,41.719438775,"darkness,_lighted_road",-87.536641786,8,no_indication_of_injury,2,30,no_defects,wet,S AVENUE L,unknown,not_divided,clear,0,2018,141404
straight_and_level,833,unable_to_determine,no_controls,0,1,parked_motor_vehicle,1,6,0,0,1,0,0,0,2,41.767700787,dawn,-87.717308756,8,no_indication_of_injury,2,30,no_defects,dry,W 69TH ST,no_controls,not_divided,clear,0,2018,125767
straight_and_level,1731,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,5,pedestrian,0,11,0,0,1,1,0,0,1,41.94619803,daylight,-87.732306651,8,nonincapacitating_injury,2,30,no_defects,dry,W ADDISON ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2018,30358
straight_and_level,1032,unable_to_determine,no_controls,0,0,sideswipe_same_direction,1,8,0,0,5,0,0,0,2,41.844326072,daylight,-87.710975778,8,no_indication_of_injury,2,30,no_defects,dry,W 26TH ST,no_controls,divided_-_w/median_(not_raised),clear,0,2018,92083
straight_and_level,1624,not_applicable,functioning_properly,0,5,fixed_object,0,14,0,0,1,0,0,0,2,41.953444701,daylight,-87.752393457,9,no_indication_of_injury,1,30,no_defects,dry,N LAVERGNE AVE,traffic_signal,not_divided,clear,0,2018,155058
straight_and_level,423,unable_to_determine,no_controls,0,2,sideswipe_same_direction,1,13,0,0,2,0,0,0,2,41.726212706,daylight,-87.560669873,9,no_indication_of_injury,2,30,unknown,dry,S COLFAX AVE,no_controls,not_divided,clear,0,2018,158780
straight_and_level,1232,unable_to_determine,no_controls,0,0,sideswipe_same_direction,0,14,0,0,2,0,0,0,2,41.877446062,daylight,-87.648248948,9,no_indication_of_injury,2,30,no_defects,dry,S GREEN ST,no_controls,not_divided,clear,0,2018,152790
straight_and_level,1414,failing_to_reduce_speed_to_avoid_crash,no_controls,0,4,pedestrian,0,16,0,0,1,1,0,1,2,41.917526806,daylight,-87.705150559,9,nonincapacitating_injury,2,30,no_defects,dry,W ARMITAGE AVE,no_controls,not_divided,clear,0,2018,154039
straight_and_level,2013,unable_to_determine,no_controls,0,5,parked_motor_vehicle,0,15,0,0,2,0,0,0,1,41.977089945,daylight,-87.660033687,9,no_indication_of_injury,2,20,no_defects,dry,N BROADWAY,no_controls,parking_lot,clear,0,2018,158629
straight_and_level,2211,following_too_closely,functioning_properly,0,5,rear_end,0,12,0,0,2,0,0,1,2,41.706464219,daylight,-87.687820504,9,no_indication_of_injury,2,30,no_defects,dry,W 103RD ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2018,158672
straight_and_level,222,failing_to_yield_right-of-way,unknown,0,2,sideswipe_same_direction,0,8,0,0,1,0,0,1,1,41.80967995,daylight,-87.592230103,9,no_indication_of_injury,1,30,no_defects,dry,S LAKE PARK AVE,no_controls,other,cloudy/overcast,0,2018,48873
straight_and_level,414,exceeding_authorized_speed_limit,functioning_properly,0,6,rear_end,1,23,0,0,2,0,0,1,2,41.7569669,"darkness,_lighted_road",-87.576247624,9,no_indication_of_injury,2,30,no_defects,dry,S JEFFERY BLVD,traffic_signal,not_divided,clear,0,2018,159547
straight_and_level,1624,physical_condition_of_driver,other,0,5,parked_motor_vehicle,0,9,0,1,0,0,0,0,4,41.953220168,daylight,-87.772423926,9,incapacitating_injury,3,30,no_defects,dry,W IRVING PARK RD,other,divided_-_w/median_(not_raised),clear,0,2018,154983
straight_and_level,1713,unable_to_determine,no_controls,0,2,parked_motor_vehicle,1,10,0,0,1,0,0,0,1,41.966706523,daylight,-87.709792863,9,no_indication_of_injury,2,15,no_defects,dry,N SAWYER AVE,no_controls,one-way,clear,0,2018,153530
straight_and_level,1713,unable_to_determine,no_controls,0,4,rear_end,0,5,0,0,1,0,2,0,2,41.969105102,daylight,-87.708643549,9,"reported,_not_evident",2,30,no_defects,wet,N KEDZIE AVE,no_controls,not_divided,rain,0,2018,152529
straight_and_level,834,failing_to_yield_right-of-way,functioning_properly,0,0,pedestrian,0,13,0,1,1,0,0,0,1,41.741984463,daylight,-87.72759524,9,incapacitating_injury,2,0,no_defects,dry,S TRIPP AVE,stop_sign/flasher,not_divided,clear,0,2018,155594
straight_and_level,1931,failing_to_yield_right-of-way,functioning_properly,0,3,angle,0,16,0,0,2,0,0,1,0,41.939435627,daylight,-87.68058168,9,no_indication_of_injury,2,30,no_defects,dry,W BELMONT AVE,stop_sign/flasher,not_divided,clear,0,2018,158648
straight_and_level,1732,"vision_obscured_(signs,_tree_limbs,_buildings,_etc.)",functioning_properly,0,4,turning,0,22,0,0,5,0,0,1,5,41.953646652,darkness,-87.718484905,9,no_indication_of_injury,2,30,no_defects,dry,W IRVING PARK RD,traffic_signal,center_turn_lane,clear,0,2018,152336
straight_and_level,624,driving_skills/knowledge/experience,no_controls,0,5,parked_motor_vehicle,0,18,0,0,2,0,0,0,1,41.750927367,daylight,-87.60750343,9,no_indication_of_injury,2,15,no_defects,dry,S LANGLEY AVE,no_controls,one-way,cloudy/overcast,0,2018,152166
straight_and_level,634,unable_to_determine,no_controls,0,1,parked_motor_vehicle,1,8,0,0,1,0,0,0,4,41.721727501,daylight,-87.631669975,9,no_indication_of_injury,2,30,no_defects,dry,W 95TH ST,no_controls,divided_-_w/median_barrier,clear,0,2018,153233
straight_and_level,835,unable_to_determine,unknown,0,3,parked_motor_vehicle,1,6,0,0,1,0,0,0,2,41.760765537,unknown,-87.695224559,9,no_indication_of_injury,2,30,unknown,unknown,S FRANCISCO AVE,stop_sign/flasher,not_divided,unknown,0,2018,158580
straight_and_level,1621,physical_condition_of_driver,no_controls,0,2,rear_end,0,7,0,0,2,1,0,0,4,41.998906908,daylight,-87.769880433,9,nonincapacitating_injury,3,35,no_defects,wet,N CALDWELL AVE,no_controls,not_divided,rain,0,2018,158122
straight_and_level,1821,failing_to_yield_right-of-way,no_controls,0,6,turning,0,13,0,0,2,0,0,0,4,41.904296301,daylight,-87.633082117,9,no_indication_of_injury,2,30,unknown,dry,N LA SALLE DR,no_controls,divided_-_w/median_barrier,clear,0,2018,152537
straight_and_level,234,not_applicable,no_controls,0,3,sideswipe_same_direction,0,15,0,0,4,0,0,0,3,41.80247042,daylight,-87.581777928,9,no_indication_of_injury,2,45,no_defects,dry,S LAKE SHORE DR SB,no_controls,divided_-_w/median_barrier,clear,0,2018,152299
straight_and_level,2531,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,1,sideswipe_same_direction,0,14,0,0,2,0,0,1,4,41.908658882,daylight,-87.775436113,9,no_indication_of_injury,2,30,no_defects,dry,N AUSTIN BLVD,traffic_signal,not_divided,clear,0,2018,159837
straight_and_level,1113,driving_skills/knowledge/experience,functioning_properly,0,5,turning,0,19,0,0,2,0,0,0,2,41.886140411,dusk,-87.735759702,9,no_indication_of_injury,2,30,no_defects,dry,W LAKE ST,traffic_signal,not_divided,clear,0,2018,156884
straight_and_level,1523,following_too_closely,unknown,0,6,rear_end,1,20,0,0,2,1,0,0,2,41.887838564,"darkness,_lighted_road",-87.76502762,9,nonincapacitating_injury,2,35,unknown,dry,W LAKE ST,unknown,not_divided,clear,0,2018,155506
straight_and_level,823,unable_to_determine,no_controls,0,4,parked_motor_vehicle,0,2,0,0,1,0,0,0,2,41.780676582,"darkness,_lighted_road",-87.693582955,9,no_indication_of_injury,3,30,no_defects,dry,S CALIFORNIA AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2018,158711
straight_and_level,1223,following_too_closely,functioning_properly,0,6,rear_end,0,19,0,0,3,0,0,0,4,41.878810789,daylight,-87.676434415,9,no_indication_of_injury,2,30,no_defects,dry,S DAMEN AVE,traffic_signal,not_divided,clear,0,2018,152539
straight_and_level,823,unable_to_determine,functioning_properly,0,6,sideswipe_same_direction,0,15,0,0,2,0,0,1,0,41.77894575,daylight,-87.703283119,9,no_indication_of_injury,2,30,no_defects,dry,S KEDZIE AVE,traffic_signal,other,clear,0,2018,159946
straight_and_level,1432,disregarding_traffic_signals,functioning_properly,0,3,angle,1,22,0,0,1,3,0,1,4,41.921663267,"darkness,_lighted_road",-87.668699236,9,nonincapacitating_injury,2,30,no_defects,dry,W WEBSTER AVE,traffic_signal,not_divided,clear,0,2018,158536
straight_and_level,1523,improper_lane_usage,no_controls,0,4,parked_motor_vehicle,1,8,0,0,1,0,0,0,1,41.888251786,daylight,-87.755501071,9,no_indication_of_injury,2,30,no_defects,dry,N LARAMIE AVE,no_controls,alley,clear,0,2018,159179
straight_and_level,432,not_applicable,no_controls,0,0,rear_end,1,20,0,0,2,0,0,0,2,41.713876063,darkness,-87.535422609,9,no_indication_of_injury,2,30,no_defects,dry,S EWING AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2018,155272
